,Date,Sentiment,Open,Close,NextDayClose,Volume,MarketCap,NextDayChange,Change
506,25-Dec-16,0.642533937,7.26,7.18,7.27,"8,671,840","633,792,000",0.09,Increase
507,26-Dec-16,0.698529412,7.13,7.27,7.17,"5,836,810","622,439,000",-0.1,Decrease
508,27-Dec-16,0.772908367,7.28,7.17,7.52,"8,778,610","635,260,000",0.35,Increase
509,28-Dec-16,0.65,7.15,7.52,8.28,"17,453,300","624,359,000",0.76,Increase
510,29-Dec-16,0.89539749,7.54,8.28,8.16,"27,543,800","658,674,000",-0.12,Decrease
511,30-Dec-16,0.465384615,8.29,8.16,7.97,"13,909,900","724,528,000",-0.19,Decrease
512,31-Dec-16,0.209558824,8.15,7.97,8.17,"9,066,800","712,662,000",0.2,Increase
513,1-Jan-17,0.541818182,7.98,8.17,8.38,"14,731,700","698,149,000",0.21,Increase
514,2-Jan-17,0.450199203,8.17,8.38,9.73,"14,579,600","714,900,000",1.35,Increase
515,3-Jan-17,0.515418502,8.37,9.73,11.25,"33,625,200","732,988,000",1.52,Increase
516,4-Jan-17,0.648809524,9.71,11.25,10.25,"41,051,200","850,115,000",-1,Decrease
517,5-Jan-17,0.721238938,11.29,10.25,10.25,"41,557,400","988,599,000",0,Same
518,6-Jan-17,0.557522124,10.29,10.25,9.87,"29,471,800","901,249,000",-0.38,Decrease
519,7-Jan-17,0.658273381,10.24,9.87,10.29,"23,153,600","897,636,000",0.42,Increase
520,8-Jan-17,0.333333333,9.87,10.29,10.33,"16,676,600","865,667,000",0.04,Increase
521,9-Jan-17,0.295454545,10.31,10.33,10.55,"25,718,300","904,682,000",0.22,Increase
522,10-Jan-17,0.5,10.37,10.55,9.72,"10,879,700","909,897,000",-0.83,Decrease
523,11-Jan-17,0.664974619,10.54,9.72,9.86,"26,823,500","925,320,000",0.14,Increase
524,12-Jan-17,0.423913043,9.72,9.86,9.77,"30,453,800","853,638,000",-0.09,Decrease
525,13-Jan-17,0.669950739,9.83,9.77,9.65,"25,066,600","863,241,000",-0.12,Decrease
526,14-Jan-17,0.124260355,9.79,9.65,9.9,"20,085,800","859,971,000",0.25,Increase
527,15-Jan-17,0.787610619,9.83,9.9,9.64,"14,837,900","864,037,000",-0.26,Decrease
528,16-Jan-17,0.515,9.88,9.64,10.3,"14,937,400","869,126,000",0.66,Increase
529,17-Jan-17,0.340425532,9.64,10.3,10.23,"18,391,900","847,981,000",-0.07,Decrease
530,18-Jan-17,0.435185185,10.3,10.23,10.4,"10,788,200","906,079,000",0.17,Increase
531,19-Jan-17,0.429245283,10.24,10.4,10.6,"8,347,550","901,484,000",0.2,Increase
532,20-Jan-17,0.124223602,10.39,10.6,10.91,"10,992,800","914,696,000",0.31,Increase
533,21-Jan-17,0.754385965,10.6,10.91,10.7,"11,937,600","933,405,000",-0.21,Decrease
534,22-Jan-17,0.588039867,10.91,10.7,10.82,"8,678,620","961,463,000",0.12,Increase
535,23-Jan-17,0.362385321,10.71,10.82,10.63,"7,267,210","944,159,000",-0.19,Decrease
536,24-Jan-17,0.945701357,10.73,10.63,10.57,"8,327,330","946,083,000",-0.06,Decrease
537,25-Jan-17,0.557768924,10.62,10.57,10.59,"6,751,450","936,769,000",0.02,Increase
538,26-Jan-17,0.326829268,10.57,10.59,10.54,"8,465,020","932,575,000",-0.05,Decrease
539,27-Jan-17,0.407643312,10.58,10.54,10.56,"7,189,170","934,404,000",0.02,Increase
540,28-Jan-17,0.576208178,10.54,10.56,10.48,"6,580,700","930,688,000",-0.08,Decrease
541,29-Jan-17,0.327659574,10.56,10.48,10.57,"4,689,950","933,087,000",0.09,Increase
542,30-Jan-17,0.32885906,10.49,10.57,10.73,"8,042,180","927,415,000",0.16,Increase
543,31-Jan-17,0.829059829,10.56,10.73,10.73,"11,648,700","933,975,000",0,Same
544,1-Feb-17,0.338164251,10.74,10.73,10.82,"12,852,200","949,969,000",0.09,Increase
545,2-Feb-17,0.665271967,10.74,10.82,11.11,"10,172,500","949,793,000",0.29,Increase
546,3-Feb-17,0.344086022,10.81,11.11,11.43,"12,897,800","956,944,000",0.32,Increase
547,4-Feb-17,0.23255814,11.13,11.43,11.35,"14,139,500","985,277,000",-0.08,Decrease
548,5-Feb-17,0.735849057,11.44,11.35,11.39,"5,942,960","1,013,400,000",0.04,Increase
549,6-Feb-17,0.482758621,11.35,11.39,11.52,"5,695,440","1,005,930,000",0.13,Increase
550,7-Feb-17,0.232673267,11.43,11.52,11.43,"7,629,640","1,012,620,000",-0.09,Decrease
551,8-Feb-17,0.457627119,11.54,11.43,11.03,"9,688,630","1,023,170,000",-0.4,Decrease
552,9-Feb-17,0.359090909,11.44,11.03,11.28,"18,400,300","1,014,280,000",0.25,Increase
553,10-Feb-17,0.25433526,11.04,11.28,11.35,"11,914,200","979,961,000",0.07,Increase
554,11-Feb-17,0.21025641,11.29,11.35,11.4,"7,544,520","1,002,130,000",0.05,Increase
555,12-Feb-17,0.371428571,11.35,11.4,11.27,"6,264,900","1,008,030,000",-0.13,Decrease
556,13-Feb-17,0.395522388,11.38,11.27,13.03,"7,216,520","1,011,080,000",1.76,Increase
557,14-Feb-17,-0.08,11.29,13.03,12.92,"42,911,500","1,002,810,000",-0.11,Decrease
558,15-Feb-17,0.315508021,13.04,12.92,12.9,"18,464,700","1,159,000,000",-0.02,Decrease
559,16-Feb-17,0.472527473,12.92,12.9,12.68,"38,002,600","1,148,860,000",-0.22,Decrease
560,17-Feb-17,0.51396648,12.9,12.68,12.81,"11,636,500","1,147,260,000",0.13,Increase
561,18-Feb-17,0.94980695,12.71,12.81,12.76,"9,370,010","1,130,750,000",-0.05,Decrease
562,19-Feb-17,0.345177665,12.82,12.76,12.43,"7,799,740","1,140,870,000",-0.33,Decrease
563,20-Feb-17,0.650735294,12.77,12.43,12.67,"12,994,400","1,136,610,000",0.24,Increase
564,21-Feb-17,0.739495798,12.34,12.67,12.6,"15,183,300","1,099,330,000",-0.07,Decrease
565,22-Feb-17,1.306382979,12.69,12.6,13.12,"10,360,900","1,130,460,000",0.52,Increase
566,23-Feb-17,0.457711443,12.6,13.12,13.07,"14,522,300","1,122,910,000",-0.05,Decrease
567,24-Feb-17,0.300578035,13.13,13.07,13.55,"19,574,400","1,171,110,000",0.48,Increase
568,25-Feb-17,0.779816514,13.06,13.55,14.52,"18,533,900","1,165,230,000",0.97,Increase
569,26-Feb-17,0.61965812,13.52,14.52,15.4,"20,307,500","1,206,150,000",0.88,Increase
570,27-Feb-17,0.62195122,14.51,15.4,15.82,"31,667,000","1,294,770,000",0.42,Increase
571,28-Feb-17,0.701030928,15.45,15.82,17.35,"65,478,900","1,379,600,000",1.53,Increase
572,1-Mar-17,1.1197411,15.85,17.35,19.03,"44,927,500","1,415,510,000",1.68,Increase
573,2-Mar-17,0.346666667,17.36,19.03,19.46,"83,627,100","1,550,750,000",0.43,Increase
574,3-Mar-17,0.566523605,19.04,19.46,18.62,"95,863,400","1,702,140,000",-0.84,Decrease
575,4-Mar-17,0.461538462,19.52,18.62,19.3,"27,341,900","1,745,140,000",0.68,Increase
576,5-Mar-17,0.063829787,18.5,19.3,19.61,"26,816,300","1,655,030,000",0.31,Increase
577,6-Mar-17,0.081081081,19.28,19.61,18.89,"32,432,700","1,725,360,000",-0.72,Decrease
578,7-Mar-17,0.391752577,19.58,18.89,16.65,"37,972,200","1,752,530,000",-2.24,Decrease
579,8-Mar-17,0.402597403,18.88,16.65,17.75,"44,304,600","1,690,760,000",1.1,Increase
580,9-Mar-17,0.158974359,16.64,17.75,19.33,"31,418,400","1,490,500,000",1.58,Increase
581,10-Mar-17,0.373134328,17.74,19.33,21.47,"87,506,800","1,589,640,000",2.14,Increase
582,11-Mar-17,0.562770563,19.37,21.47,23.44,"69,150,100","1,736,630,000",1.97,Increase
583,12-Mar-17,0.396103896,21.46,23.44,28.59,"74,628,900","1,924,660,000",5.15,Increase
584,13-Mar-17,0.27173913,23.5,28.59,28.65,"255,488,000","2,108,300,000",0.06,Increase
585,14-Mar-17,0.678111588,28.57,28.65,35.06,"101,797,000","2,563,700,000",6.41,Increase
586,15-Mar-17,0.539325843,28.65,35.06,46.35,"170,344,000","2,571,160,000",11.29,Increase
587,16-Mar-17,0.535971223,35.36,46.35,46.83,"454,418,000","3,174,750,000",0.48,Increase
588,17-Mar-17,0.456521739,45.93,46.83,34.16,"497,534,000","4,125,480,000",-12.67,Decrease
589,18-Mar-17,0.558951965,46.87,34.16,44.74,"262,180,000","4,211,830,000",10.58,Increase
590,19-Mar-17,0.365384615,35.53,44.74,43.39,"239,430,000","3,193,600,000",-1.35,Decrease
591,20-Mar-17,0.362162162,44.83,43.39,43.15,"154,701,000","4,031,270,000",-0.24,Decrease
592,21-Mar-17,0.165,43.51,43.15,42.34,"91,265,400","3,913,620,000",-0.81,Decrease
593,22-Mar-17,0.527173913,43.12,42.34,43.68,"113,952,000","3,880,120,000",1.34,Increase
594,23-Mar-17,0.348837209,42.57,43.68,53.11,"100,724,000","3,831,310,000",9.43,Increase
595,24-Mar-17,0.03875969,43.64,53.11,51.25,"297,046,000","3,929,230,000",-1.86,Decrease
596,25-Mar-17,0.370044053,53.58,51.25,50.52,"223,059,000","4,825,700,000",-0.73,Decrease
597,26-Mar-17,0.596,50.77,50.52,49.67,"106,859,000","4,574,540,000",-0.85,Decrease
598,27-Mar-17,0.138888889,51.31,49.67,50.77,"118,978,000","4,624,990,000",1.1,Increase
599,28-Mar-17,0.86784141,49.71,50.77,53.13,"97,745,300","4,482,160,000",2.36,Increase
600,29-Mar-17,0.217391304,50.57,53.13,52.21,"144,998,000","4,561,150,000",-0.92,Decrease
601,30-Mar-17,0.426778243,53.12,52.21,50.04,"86,885,700","4,793,280,000",-2.17,Decrease
602,31-Mar-17,0.594713656,51.75,50.04,50.7,"151,416,000","4,671,190,000",0.66,Increase
603,1-Apr-17,0.223628692,50.03,50.7,48.75,"92,461,900","4,517,510,000",-1.95,Decrease
604,2-Apr-17,0.463114754,50.74,48.75,44.36,"134,604,000","4,582,700,000",-4.39,Decrease
605,3-Apr-17,0.145945946,48.82,44.36,44.64,"190,513,000","4,411,030,000",0.28,Increase
606,4-Apr-17,0.409937888,43.92,44.64,45.3,"157,568,000","3,969,730,000",0.66,Increase
607,5-Apr-17,-0.075471698,44.66,45.3,43.24,"119,733,000","4,037,940,000",-2.06,Decrease
608,6-Apr-17,0.608040201,45.22,43.24,42.16,"147,120,000","4,089,930,000",-1.08,Decrease
609,7-Apr-17,0.270386266,42.87,42.16,44.31,"81,474,700","3,878,210,000",2.15,Increase
610,8-Apr-17,0.408045977,41.8,44.31,43.27,"74,138,800","3,783,000,000",-1.04,Decrease
611,9-Apr-17,0.601036269,44.28,43.27,43.44,"55,143,000","4,009,010,000",0.17,Increase
612,10-Apr-17,0.449704142,43.28,43.44,43.41,"44,061,500","3,919,520,000",-0.03,Decrease
613,11-Apr-17,0.049327354,43.5,43.41,46.29,"38,303,300","3,941,100,000",2.88,Increase
614,12-Apr-17,0.447513812,43.46,46.29,50.22,"88,045,700","3,938,930,000",3.93,Increase
615,13-Apr-17,0.408888889,46.31,50.22,47.57,"157,200,000","4,198,420,000",-2.65,Decrease
616,14-Apr-17,0.761061947,49.97,47.57,49.1,"91,674,400","4,531,810,000",1.53,Increase
617,15-Apr-17,0.862244898,47.65,49.1,48.72,"66,207,800","4,323,100,000",-0.38,Decrease
618,16-Apr-17,0.788888889,49.04,48.72,48.3,"31,343,800","4,450,140,000",-0.42,Decrease
619,17-Apr-17,0.623655914,48.66,48.3,50.71,"44,013,300","4,417,310,000",2.41,Increase
620,18-Apr-17,0.129032258,48.32,50.71,48.31,"78,748,500","4,387,860,000",-2.4,Decrease
621,19-Apr-17,0.222857143,50.73,48.31,49.67,"76,281,000","4,608,260,000",1.36,Increase
622,20-Apr-17,0.651612903,48.13,49.67,48.22,"79,600,900","4,373,800,000",-1.45,Decrease
623,21-Apr-17,0.397660819,49.64,48.22,48.55,"45,048,300","4,512,610,000",0.33,Increase
624,22-Apr-17,0.425149701,48.18,48.55,48.49,"37,357,600","4,381,290,000",-0.06,Decrease
625,23-Apr-17,0.436936937,48.59,48.49,50.03,"36,234,000","4,420,040,000",1.54,Increase
626,24-Apr-17,0.617142857,48.87,50.03,49.89,"55,580,600","4,446,470,000",-0.14,Decrease
627,25-Apr-17,0.404371585,50.07,49.89,52.72,"38,264,600","4,557,870,000",2.83,Increase
628,26-Apr-17,0.560209424,49.91,52.72,62.17,"104,884,000","4,544,370,000",9.45,Increase
629,27-Apr-17,0.260869565,52.81,62.17,70.16,"246,775,000","4,809,630,000",7.99,Increase
630,28-Apr-17,0.251256281,62.23,70.16,68.38,"346,546,000","5,669,550,000",-1.78,Decrease
631,29-Apr-17,0.525490196,71.39,68.38,79.02,"165,448,000","6,506,490,000",10.64,Increase
632,30-Apr-17,0.383886256,68.54,79.02,76.3,"229,945,000","6,248,840,000",-2.72,Decrease
633,1-May-17,0.731707317,79.32,76.3,77.26,"376,842,000","7,234,070,000",0.96,Increase
634,2-May-17,0.424050633,76.65,77.26,79.72,"193,773,000","6,992,980,000",2.46,Increase
635,3-May-17,0.23880597,77.25,79.72,96.98,"141,922,000","7,050,050,000",17.26,Increase
636,4-May-17,0.569306931,79.72,96.98,94.4,"366,847,000","7,277,480,000",-2.58,Decrease
637,5-May-17,0.556862745,96.73,94.4,97.81,"331,928,000","8,833,520,000",3.41,Increase
638,6-May-17,0.604395604,94.91,97.81,94.01,"151,462,000","8,669,910,000",-3.8,Decrease
639,7-May-17,0.965116279,97.87,94.01,91.42,"183,295,000","8,942,950,000",-2.59,Decrease
640,8-May-17,0.559322034,93.75,91.42,91.16,"231,344,000","8,569,060,000",-0.26,Decrease
641,9-May-17,0.797101449,91.23,91.16,89.52,"363,434,000","8,341,490,000",-1.64,Decrease
642,10-May-17,0.556053812,91.15,89.52,89.88,"145,602,000","8,337,180,000",0.36,Increase
643,11-May-17,0.853107345,89.77,89.88,88.66,"132,722,000","8,213,570,000",-1.22,Decrease
644,12-May-17,0.4,89.43,88.66,90.84,"145,825,000","8,184,930,000",2.18,Increase
645,13-May-17,0.352564103,88.69,90.84,90.79,"88,742,200","8,120,390,000",-0.05,Decrease
646,14-May-17,0.411392405,90.87,90.79,92.41,"66,046,600","8,322,380,000",1.62,Increase
647,15-May-17,0.111111111,90.78,92.41,89.44,"170,999,000","8,316,930,000",-2.97,Decrease
648,16-May-17,0.455813953,92.39,89.44,89.86,"152,285,000","8,466,470,000",0.42,Increase
649,17-May-17,0.329218107,89.25,89.86,96.91,"183,031,000","8,181,520,000",7.05,Increase
650,18-May-17,0.470588235,89.84,96.91,129.53,"196,237,000","8,238,110,000",32.62,Increase
651,19-May-17,0.048689139,97.05,129.53,126.52,"626,945,000","8,902,240,000",-3.01,Decrease
652,20-May-17,0.820627803,129.22,126.52,157.94,"331,455,000","11,856,600,000",31.42,Increase
653,21-May-17,0.357664234,127.54,157.94,174.26,"570,361,000","11,705,700,000",16.32,Increase
654,22-May-17,0.214285714,158.17,174.26,181.95,"1,188,910,000","14,522,100,000",7.69,Increase
655,23-May-17,0.148148148,170.82,181.95,190.05,"530,709,000","15,688,000,000",8.1,Increase
656,24-May-17,0.189054726,182.65,190.05,174.45,"561,014,000","16,779,700,000",-15.6,Decrease
657,25-May-17,0.278074866,189.85,174.45,160.4,"943,637,000","17,446,600,000",-14.05,Decrease
658,26-May-17,0.410958904,175.22,160.4,157.76,"792,458,000","16,107,000,000",-2.64,Decrease
659,27-May-17,0.29245283,159.82,157.76,170.51,"1,217,060,000","14,696,000,000",12.75,Increase
660,28-May-17,0.623255814,158.82,170.51,194.91,"717,971,000","14,608,600,000",24.4,Increase
661,29-May-17,0.151376147,170.13,194.91,231.91,"718,828,000","15,654,600,000",37,Increase
662,30-May-17,0.272340426,195.61,231.91,230.67,"1,586,670,000","18,004,700,000",-1.24,Decrease
663,31-May-17,0.107692308,231.58,230.67,222.24,"1,271,600,000","21,321,900,000",-8.43,Decrease
664,1-Jun-17,0.355731225,230.89,222.24,223.78,"812,924,000","21,264,800,000",1.54,Increase
665,2-Jun-17,0.448,222.29,223.78,224.38,"469,532,000","20,479,000,000",0.6,Increase
666,3-Jun-17,0.092664093,223.46,224.38,245.33,"427,896,000","20,593,500,000",20.95,Increase
667,4-Jun-17,0.463519313,224.12,245.33,248.46,"753,820,000","20,659,800,000",3.13,Increase
668,5-Jun-17,0.308695652,245.26,248.46,264.47,"435,660,000","22,615,800,000",16.01,Increase
669,6-Jun-17,0.271255061,248.6,264.47,258.07,"741,553,000","22,930,400,000",-6.4,Decrease
670,7-Jun-17,0.4375,264.26,258.07,261.67,"461,649,000","24,382,200,000",3.6,Increase
671,8-Jun-17,0.212435233,257.99,261.67,281.74,"385,494,000","23,810,900,000",20.07,Increase
672,9-Jun-17,0.427083333,261.75,281.74,337.67,"557,986,000","24,165,000,000",55.93,Increase
673,10-Jun-17,0.314984709,282.01,337.67,340.61,"1,611,630,000","26,043,700,000",2.94,Increase
674,11-Jun-17,0.272727273,338.79,340.61,401.49,"1,373,220,000","31,296,800,000",60.88,Increase
675,12-Jun-17,0.166089965,341.16,401.49,397.54,"2,882,650,000","31,525,300,000",-3.95,Decrease
676,13-Jun-17,0.571428571,395.69,397.54,359.05,"1,717,380,000","36,574,500,000",-38.49,Decrease
677,14-Jun-17,0.423611111,397.59,359.05,361.93,"1,272,580,000","36,761,600,000",2.88,Increase
678,15-Jun-17,0.280991736,358.51,361.93,370.23,"2,463,450,000","33,158,200,000",8.3,Increase
679,16-Jun-17,0.317948718,361.18,370.23,379.41,"1,096,280,000","33,415,800,000",9.18,Increase
680,17-Jun-17,0.398230088,369.88,379.41,371.46,"904,653,000","34,231,300,000",-7.95,Decrease
681,18-Jun-17,0.262222222,379.52,371.46,370.06,"904,703,000","35,133,800,000",-1.4,Decrease
682,19-Jun-17,0.620915033,371.86,370.06,359,"685,172,000","34,435,700,000",-11.06,Decrease
683,20-Jun-17,0.209401709,370.33,359,336.87,"1,020,390,000","34,304,000,000",-22.13,Decrease
684,21-Jun-17,0.053278689,359.54,336.87,336.37,"1,420,130,000","33,310,500,000",-0.5,Decrease
685,22-Jun-17,0.161825726,337.73,336.37,341.74,"925,767,000","31,302,600,000",5.37,Increase
686,23-Jun-17,0.210300429,336.49,341.74,323.7,"593,207,000","31,195,900,000",-18.04,Decrease
687,24-Jun-17,0.281481481,341.63,323.7,303.25,"673,585,000","31,681,300,000",-20.45,Decrease
688,25-Jun-17,0.511363636,323.47,303.25,272.69,"1,186,880,000","30,005,900,000",-30.56,Decrease
689,26-Jun-17,0.268292683,302.95,272.69,293.09,"2,081,810,000","28,111,200,000",20.4,Increase
690,27-Jun-17,0.689781022,272.69,293.09,327.93,"1,973,870,000","25,309,700,000",34.84,Increase
691,28-Jun-17,0.217213115,293.04,327.93,302.88,"2,056,550,000","27,207,000,000",-25.05,Decrease
692,29-Jun-17,0.481481481,328.37,302.88,294.92,"1,508,580,000","30,495,300,000",-7.96,Decrease
693,30-Jun-17,0.652317881,303.15,294.92,274.6,"1,011,800,000","28,161,900,000",-20.32,Decrease
694,1-Jul-17,0.761133603,293.35,274.6,287.99,"1,089,200,000","27,259,400,000",13.39,Increase
695,2-Jul-17,0.75862069,275.12,287.99,282.9,"1,123,330,000","25,572,800,000",-5.09,Decrease
696,3-Jul-17,0.85840708,288.41,282.9,273.3,"851,408,000","26,815,900,000",-9.6,Decrease
697,4-Jul-17,0.34841629,282.19,273.3,268.77,"687,691,000","26,245,000,000",-4.53,Decrease
698,5-Jul-17,0.3125,273.1,268.77,270.55,"790,256,000","25,406,900,000",1.78,Increase
699,6-Jul-17,0.434579439,268.86,270.55,245.99,"623,080,000","25,019,500,000",-24.56,Decrease
700,7-Jul-17,1.147368421,270.35,245.99,251.7,"687,252,000","25,160,800,000",5.71,Increase
701,8-Jul-17,0.454935622,245.89,251.7,242.14,"754,958,000","22,890,700,000",-9.56,Decrease
702,9-Jul-17,0.435294118,251.82,242.14,215.36,"505,118,000","23,454,700,000",-26.78,Decrease
703,10-Jul-17,0.137704918,243.01,215.36,197.4,"937,219,000","22,640,500,000",-17.96,Decrease
704,11-Jul-17,0.32195122,211.53,197.4,230.77,"1,440,950,000","19,712,300,000",33.37,Increase
705,12-Jul-17,0.181415929,197.15,230.77,209.73,"1,241,190,000","18,377,600,000",-21.04,Decrease
706,13-Jul-17,0.303738318,231.81,209.73,199.66,"828,489,000","21,613,900,000",-10.07,Decrease
707,14-Jul-17,0.066371681,209.53,199.66,170.66,"749,382,000","19,541,300,000",-29,Decrease
708,15-Jul-17,0.265217391,199.71,170.66,157.36,"810,452,000","18,630,200,000",-13.3,Decrease
709,16-Jul-17,0.157894737,169.57,157.36,193.42,"1,516,890,000","15,823,100,000",36.06,Increase
710,17-Jul-17,0.371584699,159.99,193.42,234.39,"1,669,500,000","14,932,700,000",40.97,Increase
711,18-Jul-17,0.08839779,195.03,234.39,199.7,"2,709,260,000","18,207,400,000",-34.69,Decrease
712,19-Jul-17,-0.204545455,234.94,199.7,227.26,"2,328,790,000","21,939,300,000",27.56,Increase
713,20-Jul-17,0.350253807,205.42,227.26,218.31,"2,225,000,000","19,187,800,000",-8.95,Decrease
714,21-Jul-17,0.340336134,226.06,218.31,229.48,"1,006,130,000","21,121,100,000",11.17,Increase
715,22-Jul-17,0.520467836,217.86,229.48,225.95,"618,260,000","20,360,100,000",-3.53,Decrease
716,23-Jul-17,0.22519084,229.12,225.95,224.71,"649,615,000","21,418,300,000",-1.24,Decrease
717,24-Jul-17,0.532915361,226.28,224.71,206.71,"431,691,000","21,158,500,000",-18,Decrease
718,25-Jul-17,0.346153846,224.37,206.71,203.95,"1,095,760,000","20,985,200,000",-2.76,Decrease
719,26-Jul-17,0.115577889,207.09,203.95,204.32,"717,692,000","19,373,400,000",0.37,Increase
720,27-Jul-17,0.41025641,204.86,204.32,193.12,"393,283,000","19,169,800,000",-11.2,Decrease
721,28-Jul-17,0.544502618,204.32,193.12,205.79,"562,571,000","19,125,100,000",12.67,Increase
722,29-Jul-17,0.578723404,193.34,205.79,197.98,"824,355,000","18,101,800,000",-7.81,Decrease
723,30-Jul-17,0.422053232,206.74,197.98,203.87,"596,234,000","19,360,900,000",5.89,Increase
724,31-Jul-17,0.527918782,197.41,203.87,226.77,"569,414,000","18,492,000,000",22.9,Increase
725,1-Aug-17,0.432989691,204.69,226.77,219.95,"1,585,330,000","19,179,100,000",-6.82,Decrease
726,2-Aug-17,0.506896552,227.01,219.95,225.34,"632,606,000","21,275,200,000",5.39,Increase
727,3-Aug-17,0.355855856,220.18,225.34,223.07,"557,217,000","20,640,100,000",-2.27,Decrease
728,4-Aug-17,0.318965517,225.31,223.07,256.51,"539,783,000","21,125,600,000",33.44,Increase
729,5-Aug-17,0.452282158,222.85,256.51,261.57,"1,333,000,000","20,900,000,000",5.06,Increase
730,6-Aug-17,0.30875576,256.42,261.57,269.18,"1,482,980,000","24,053,500,000",7.61,Increase
731,7-Aug-17,0.368663594,261.24,269.18,296.77,"935,727,000","24,511,000,000",27.59,Increase
732,8-Aug-17,0.636752137,269.1,296.77,296.03,"1,502,410,000","25,254,600,000",-0.74,Decrease
733,9-Aug-17,0.462365591,297.63,296.03,295.89,"2,638,580,000","27,938,700,000",-0.14,Decrease
734,10-Aug-17,0.548736462,296.96,295.89,308.86,"1,076,820,000","27,882,200,000",12.97,Increase
735,11-Aug-17,0.388888889,294.5,308.86,310.6,"953,576,000","27,657,000,000",1.74,Increase
736,12-Aug-17,0.30875576,308.71,310.6,298.06,"1,111,650,000","28,998,700,000",-12.54,Decrease
737,13-Aug-17,0.568,310.37,298.06,300.1,"1,369,370,000","29,161,100,000",2.04,Increase
738,14-Aug-17,0.777429467,298.03,300.1,289.82,"864,391,000","28,008,700,000",-10.28,Decrease
739,15-Aug-17,0.47112462,299.95,289.82,302.27,"1,051,800,000","28,195,800,000",12.45,Increase
740,16-Aug-17,0.165919283,289.82,302.27,301.46,"967,643,000","27,249,700,000",-0.81,Decrease
741,17-Aug-17,0.257918552,302.81,301.46,295.59,"909,494,000","28,477,500,000",-5.87,Decrease
742,18-Aug-17,0.819327731,301.7,295.59,297.47,"936,160,000","28,380,200,000",1.88,Increase
743,19-Aug-17,0.261044177,296.18,297.47,301.43,"860,202,000","27,867,900,000",3.96,Increase
744,20-Aug-17,0.380530973,296.64,301.43,321.59,"571,947,000","27,918,100,000",20.16,Increase
745,21-Aug-17,0.666666667,300.48,321.59,314.79,"2,448,970,000","28,285,500,000",-6.8,Decrease
746,22-Aug-17,0.408450704,321.06,314.79,317.52,"1,336,400,000","30,229,900,000",2.73,Increase
747,23-Aug-17,0.632478632,315.27,317.52,325.61,"811,990,000","29,691,900,000",8.09,Increase
748,24-Aug-17,0.306976744,317.45,325.61,331.92,"697,665,000","29,904,600,000",6.31,Increase
749,25-Aug-17,0.328205128,326.11,331.92,333.88,"760,329,000","30,727,900,000",1.96,Increase
750,26-Aug-17,0.331950207,331.99,333.88,347.89,"514,181,000","31,288,300,000",14.01,Increase
751,27-Aug-17,0.56302521,334.36,347.89,347.75,"633,370,000","31,517,500,000",-0.14,Decrease
752,28-Aug-17,0.757847534,350.04,347.75,370.67,"854,319,000","33,002,700,000",22.92,Increase
753,29-Aug-17,0.355102041,347.96,370.67,378.49,"1,220,030,000","32,813,200,000",7.82,Increase
754,30-Aug-17,0.474708171,369.47,378.49,383.04,"1,333,320,000","34,848,400,000",4.55,Increase
755,31-Aug-17,0.575,378.44,383.04,387.74,"706,254,000","35,701,500,000",4.7,Increase
756,1-Sep-17,0.489051095,383.47,387.74,348.98,"874,222,000","36,182,900,000",-38.76,Decrease
757,2-Sep-17,0.589090909,387.82,348.98,347.48,"1,483,600,000","36,601,200,000",-1.5,Decrease
758,3-Sep-17,0.637426901,350.23,347.48,295.17,"986,266,000","33,059,800,000",-52.31,Decrease
759,4-Sep-17,0.285714286,347.13,295.17,312.99,"1,801,690,000","32,774,000,000",17.82,Increase
760,5-Sep-17,0.436170213,297.57,312.99,334.34,"1,551,050,000","28,100,000,000",21.35,Increase
761,6-Sep-17,0.477272727,313.8,334.34,329.43,"1,058,830,000","29,639,100,000",-4.91,Decrease
762,7-Sep-17,0.730627306,333.52,329.43,296.5,"718,624,000","31,507,500,000",-32.93,Decrease
763,8-Sep-17,0.411111111,329.64,296.5,294.4,"1,098,780,000","31,147,200,000",-2.1,Decrease
764,9-Sep-17,0.222222222,296.17,294.4,288.75,"528,621,000","27,990,500,000",-5.65,Decrease
765,10-Sep-17,0.315589354,294.06,288.75,294.53,"698,326,000","27,797,200,000",5.78,Increase
766,11-Sep-17,0.56884058,289.75,294.53,291.46,"571,307,000","27,394,400,000",-3.07,Decrease
767,12-Sep-17,0.269406393,294.63,291.46,277.11,"753,144,000","27,861,800,000",-14.35,Decrease
768,13-Sep-17,0.230508475,291.12,277.11,213.91,"921,692,000","27,535,700,000",-63.2,Decrease
769,14-Sep-17,0.306818182,276.59,213.91,250.46,"1,184,590,000","26,166,100,000",36.55,Increase
770,15-Sep-17,0.252788104,215.22,250.46,246.52,"1,935,700,000","20,364,900,000",-3.94,Decrease
771,16-Sep-17,0.294117647,250.87,246.52,251.75,"711,737,000","23,742,600,000",5.23,Increase
772,17-Sep-17,0.474747475,245.85,251.75,293.5,"427,452,000","23,272,500,000",41.75,Increase
773,18-Sep-17,0.215189873,252.23,293.5,282.8,"1,127,750,000","23,881,200,000",-10.7,Decrease
774,19-Sep-17,0.468438538,293.66,282.8,283.74,"646,909,000","27,809,300,000",0.94,Increase
775,20-Sep-17,0.852,282.01,283.74,258.58,"421,404,000","26,712,400,000",-25.16,Decrease
